2022-04-01 05:05:01.633 ERROR [queue-executor-handler-4][?:?]:[online#12711120_80064|PUNCMH|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":4429}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648760701509}},\"lastRefreshTime\":1648760701506},\"del\":{}}","rid":"online#12711120_80064","requestJson":{"index":1,"type":1}}
2022-04-01 10:21:46.465 ERROR [queue-executor-handler-7][?:?]:[online#5624338_40037|呆呆萌鼠|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":1022}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":3}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":346}}},\"saitama\":{\"taskGroup\":{\"readyTaskType\":{\"1\":1648721654604,\"2\":1648750454604,\"3\":1648714454604,\"4\":1648728854604}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779706455}},\"lastRefreshTime\":1648779706452},\"del\":{}}","rid":"online#5624338_40037","requestJson":{"index":1,"type":1}}
2022-04-01 10:21:49.927 ERROR [queue-executor-handler-7][?:?]:[online#5624338_40037|呆呆萌鼠|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":7}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":46}}},\"saitama\":{\"taskGroup\":{\"readyTaskType\":{\"1\":1648721654604,\"2\":1648750454604,\"3\":1648714454604,\"4\":1648728854604}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779709917}},\"lastRefreshTime\":1648779709913},\"del\":{}}","rid":"online#5624338_40037","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:27.595 ERROR [queue-executor-handler-4][?:?]:[online#22878993_80519|囤囤鼠兽|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":1203}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":12}}},\"unionGVG\":{\"teams\":{\"Battle_UnionRush2\":{\"hps\":{\"he_100031\":7886,\"he_100152\":10000,\"he_100069\":10000,\"he_100136\":8738,\"he_100164\":10000,\"he_100045\":8334}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":495}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779747591}},\"lastRefreshTime\":1648779747589},\"del\":{}}","rid":"online#22878993_80519","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:27.683 ERROR [queue-executor-handler-7][?:?]:[online#11871974_40145|inksans|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":213}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":2}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1819}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779747678}},\"lastRefreshTime\":1648779747676},\"del\":{}}","rid":"online#11871974_40145","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:28.815 ERROR [queue-executor-handler-10][?:?]:[online#13433206_80290|菠萝之力|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":8}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":1178}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":690}}},\"saitama\":{\"taskGroup\":{\"readyTaskType\":{\"1\":1648450852625,\"2\":1648447252625,\"3\":1648458052625,\"4\":1648465252625}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779748807}},\"lastRefreshTime\":1648779748807},\"del\":{}}","rid":"online#13433206_80290","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:31.138 ERROR [queue-executor-handler-10][?:?]:[online#13433206_80290|菠萝之力|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":10}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":1180}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":90}}},\"saitama\":{\"taskGroup\":{\"readyTaskType\":{\"1\":1648450852625,\"2\":1648447252625,\"3\":1648458052625,\"4\":1648465252625}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779751131}},\"lastRefreshTime\":1648779751131},\"del\":{}}","rid":"online#13433206_80290","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:30.040 ERROR [queue-executor-handler-10][?:?]:[online#13433206_80290|菠萝之力|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":9}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":1179}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":390}}},\"saitama\":{\"taskGroup\":{\"readyTaskType\":{\"1\":1648450852625,\"2\":1648447252625,\"3\":1648458052625,\"4\":1648465252625}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779750032}},\"lastRefreshTime\":1648779750032},\"del\":{}}","rid":"online#13433206_80290","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:31.334 ERROR [queue-executor-handler-7][?:?]:[online#11871974_40145|inksans|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":216}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":3}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1519}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779751329}},\"lastRefreshTime\":1648779751327},\"del\":{}}","rid":"online#11871974_40145","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:33.566 ERROR [queue-executor-handler-7][?:?]:[online#11871974_40145|inksans|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":219}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":5}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":919}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779753562}},\"lastRefreshTime\":1648779753561},\"del\":{}}","rid":"online#11871974_40145","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:34.136 ERROR [queue-executor-handler-7][?:?]:[online#11871974_40145|inksans|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":6}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":619}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779754132}},\"lastRefreshTime\":1648779754128},\"del\":{}}","rid":"online#11871974_40145","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:32.641 ERROR [queue-executor-handler-7][?:?]:[online#11871974_40145|inksans|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":218}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1219}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779752636}},\"lastRefreshTime\":1648779752634},\"del\":{}}","rid":"online#11871974_40145","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:35.099 ERROR [queue-executor-handler-7][?:?]:[online#11871974_40145|inksans|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":8}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":19}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779755095}},\"lastRefreshTime\":1648779755094},\"del\":{}}","rid":"online#11871974_40145","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:34.666 ERROR [queue-executor-handler-7][?:?]:[online#11871974_40145|inksans|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":220}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":7}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":319}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779754662}},\"lastRefreshTime\":1648779754660},\"del\":{}}","rid":"online#11871974_40145","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:49.247 ERROR [queue-executor-handler-2][?:?]:[online#9416049_80551|进击的最强白菜|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":9}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":2169}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":386}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779769236}},\"lastRefreshTime\":1648779769235},\"del\":{}}","rid":"online#9416049_80551","requestJson":{"index":1,"type":1}}
2022-04-01 10:22:50.273 ERROR [queue-executor-handler-2][?:?]:[online#9416049_80551|进击的最强白菜|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":10}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":86}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779770265}},\"lastRefreshTime\":1648779770265},\"del\":{}}","rid":"online#9416049_80551","requestJson":{"index":1,"type":1}}
2022-04-01 10:23:07.592 ERROR [queue-executor-handler-10][?:?]:[online#23715956_80556|帅气小伙|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":2}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":2048}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779787583}},\"lastRefreshTime\":1648779787583},\"del\":{}}","rid":"online#23715956_80556","requestJson":{"index":1,"type":1}}
2022-04-01 10:23:09.547 ERROR [queue-executor-handler-10][?:?]:[online#23715956_80556|帅气小伙|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":3}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":1497}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1748}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779789538}},\"lastRefreshTime\":1648779789538},\"del\":{}}","rid":"online#23715956_80556","requestJson":{"index":1,"type":1}}
2022-04-01 10:23:12.611 ERROR [queue-executor-handler-10][?:?]:[online#23715956_80556|帅气小伙|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":1500}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1448}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779792603}},\"lastRefreshTime\":1648779792603},\"del\":{}}","rid":"online#23715956_80556","requestJson":{"index":1,"type":1}}
2022-04-01 10:23:34.872 ERROR [queue-executor-handler-7][?:?]:[online#11871974_40145|inksans|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":280}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":10}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":419}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779814867}},\"lastRefreshTime\":1648779814864},\"del\":{}}","rid":"online#11871974_40145","requestJson":{"index":1,"type":1}}
2022-04-01 10:23:37.629 ERROR [queue-executor-handler-7][?:?]:[online#11871974_40145|inksans|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":283}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":14}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":119}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779817624}},\"lastRefreshTime\":1648779817623},\"del\":{}}","rid":"online#11871974_40145","requestJson":{"index":1,"type":1}}
2022-04-01 10:23:54.000 ERROR [queue-executor-handler-4][?:?]:[online#11240233_80533|徐子在吗|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":210}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":7}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":579}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779833995}},\"lastRefreshTime\":1648779833993},\"del\":{}}","rid":"online#11240233_80533","requestJson":{"index":1,"type":1}}
2022-04-01 10:24:20.393 ERROR [queue-executor-handler-7][?:?]:[online#11871974_40145|inksans|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":325}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":15}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":741}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779860388}},\"lastRefreshTime\":1648779860386},\"del\":{}}","rid":"online#11871974_40145","requestJson":{"index":1,"type":1}}
2022-04-01 10:24:21.186 ERROR [queue-executor-handler-7][?:?]:[online#11871974_40145|inksans|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":16}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":441}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779861182}},\"lastRefreshTime\":1648779861180},\"del\":{}}","rid":"online#11871974_40145","requestJson":{"index":1,"type":1}}
2022-04-01 10:25:42.189 ERROR [queue-executor-handler-4][?:?]:[online#23477468_80544|cyzz|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":10620}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":5}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":10506}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648779942186}},\"lastRefreshTime\":1648779942184},\"del\":{}}","rid":"online#23477468_80544","requestJson":{"index":1,"type":1}}
2022-04-01 10:26:59.908 ERROR [queue-executor-handler-15][?:?]:[online#8574610_40040| 空条承太郎|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":3767}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":12}}},\"saitama\":{\"taskGroup\":{\"readyTaskType\":{\"9\":1648777152995}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780019905}},\"lastRefreshTime\":1648780019899},\"del\":{}}","rid":"online#8574610_40040","requestJson":{"index":1,"type":1}}
2022-04-01 10:26:59.164 ERROR [queue-executor-handler-15][?:?]:[online#8574610_40040| 空条承太郎|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":4367}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":10}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":130}}}},\"saitama\":{\"taskGroup\":{\"readyTaskType\":{\"9\":1648777152995}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780019158}},\"lastRefreshTime\":1648780019156},\"del\":{}}","rid":"online#8574610_40040","requestJson":{"index":1,"type":1}}
2022-04-01 10:26:59.577 ERROR [queue-executor-handler-15][?:?]:[online#8574610_40040| 空条承太郎|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":4067}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":11}}},\"saitama\":{\"taskGroup\":{\"readyTaskType\":{\"9\":1648777152995}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780019571}},\"lastRefreshTime\":1648780019569},\"del\":{}}","rid":"online#8574610_40040","requestJson":{"index":1,"type":1}}
2022-04-01 10:27:02.604 ERROR [queue-executor-handler-16][?:?]:[online#568273_80111|桃之助|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":2115}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":8}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":33777}}},\"saitama\":{\"taskGroup\":{\"readyTaskType\":{\"1\":1648775250919}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780022598}},\"lastRefreshTime\":1648780022596},\"del\":{}}","rid":"online#568273_80111","requestJson":{"index":1,"type":1}}
2022-04-01 10:27:11.884 ERROR [queue-executor-handler-12][?:?]:[online#23487089_80545|公民虹魔|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":700}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":2}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":5194}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780031880}},\"lastRefreshTime\":1648780031879},\"del\":{}}","rid":"online#23487089_80545","requestJson":{"index":1,"type":1}}
2022-04-01 10:27:15.414 ERROR [queue-executor-handler-12][KOSBaseHandler.java:414]:[online#23487089_80545|公民虹魔|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":400}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":3}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":5198}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780035410}},\"lastRefreshTime\":1648780035410},\"del\":{}}","rid":"online#23487089_80545","requestJson":{"index":1,"type":1}}
2022-04-01 10:27:15.646 ERROR [queue-executor-handler-12][?:?]:[online#23487089_80545|公民虹魔|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":100}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780035642}},\"lastRefreshTime\":1648780035642},\"del\":{}}","rid":"online#23487089_80545","requestJson":{"index":1,"type":1}}
2022-04-01 10:27:31.968 ERROR [queue-executor-handler-5][?:?]:[online#12453366_40158|钉子|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":2619}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":31220}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780051964}},\"lastRefreshTime\":1648780051963},\"del\":{}}","rid":"online#12453366_40158","requestJson":{"index":1,"type":1}}
2022-04-01 10:27:37.524 ERROR [queue-executor-handler-14][?:414]:[online#18699061_40311|核心限时礼包|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":6}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":12705}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780057519}},\"lastRefreshTime\":1648780057517},\"del\":{}}","rid":"online#18699061_40311","requestJson":{"index":1,"type":1}}
2022-04-01 10:27:38.352 ERROR [queue-executor-handler-14][?:?]:[online#18699061_40311|核心限时礼包|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":7}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":2484}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":12405}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780058347}},\"lastRefreshTime\":1648780058345},\"del\":{}}","rid":"online#18699061_40311","requestJson":{"index":1,"type":1}}
2022-04-01 10:27:38.950 ERROR [queue-executor-handler-14][?:?]:[online#18699061_40311|核心限时礼包|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":8}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":12105}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780058945}},\"lastRefreshTime\":1648780058943},\"del\":{}}","rid":"online#18699061_40311","requestJson":{"index":1,"type":1}}
2022-04-01 10:27:54.066 ERROR [queue-executor-handler-15][?:?]:[online#5152916_30069|向晚之诗|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1103}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":5}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780074061}},\"lastRefreshTime\":1648780074058},\"del\":{}}","rid":"online#5152916_30069","requestJson":{"index":1,"type":1}}
2022-04-01 10:28:00.370 ERROR [queue-executor-handler-16][?:?]:[online#22415948_80555|怪人赵新义|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":500}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":949}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780080361}},\"lastRefreshTime\":1648780080361},\"del\":{}}","rid":"online#22415948_80555","requestJson":{"index":1,"type":1}}
2022-04-01 10:27:56.453 ERROR [queue-executor-handler-16][?:?]:[online#22415948_80555|怪人赵新义|65024]{"opCode":65024,"diff":"{\"d\":{\"drawEquip\":{\"curIndexsMap\":{\"DrawEquip02\":[\"27\",\"94\",\"26\",\"54\",\"79\",\"48\"]},\"resetTimes\":{\"DrawEquip02\":0},\"drawIndexs\":{\"DrawEquip02\":[]}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":800}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":3}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":945}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780076446}},\"lastRefreshTime\":1648780076445},\"del\":{}}","rid":"online#22415948_80555","requestJson":{"index":1,"type":1}}
2022-04-01 10:28:14.538 ERROR [queue-executor-handler-2][?:?]:[online#6629621_80442|小瀚|65024]{"opCode":65024,"diff":"{\"d\":{\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":74}}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":13430}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780094535}},\"lastRefreshTime\":1648780094533},\"del\":{}}","rid":"online#6629621_80442","requestJson":{"index":1,"type":1}}
2022-04-01 10:28:25.147 ERROR [queue-executor-handler-9][?:?]:[online#21660526_40359|我叫小舞|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1086}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":3687}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780105143}},\"lastRefreshTime\":1648780105136},\"del\":{}}","rid":"online#21660526_40359","requestJson":{"index":1,"type":1}}
2022-04-01 10:29:06.182 ERROR [queue-executor-handler-13][?:?]:[online#23388107_80539|余生|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":5}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":1833}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780146177}},\"lastRefreshTime\":1648780146175},\"del\":{}}","rid":"online#23388107_80539","requestJson":{"index":1,"type":1}}
2022-04-01 10:29:14.131 ERROR [queue-executor-handler-15][?:?]:[online#5152916_30069|向晚之诗|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":803}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":7}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780154128}},\"lastRefreshTime\":1648780154122},\"del\":{}}","rid":"online#5152916_30069","requestJson":{"index":1,"type":1}}
2022-04-01 10:30:38.919 ERROR [queue-executor-handler-1][?:?]:[online#23574964_80549|山东半岛|65024]{"opCode":65024,"diff":"{\"d\":{\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":2}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":417}}}},\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":79}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780238914}},\"lastRefreshTime\":1648780238913},\"del\":{}}","rid":"online#23574964_80549","requestJson":{"index":1,"type":1}}
2022-04-01 10:31:02.514 ERROR [queue-executor-handler-4][?:?]:[online#939457_30009|斩铁达人莱利|65024]{"opCode":65024,"diff":"{\"d\":{\"wallet\":{\"moneys\":{\"fairpoint\":{\"amount\":140870}}},\"realPvp\":{\"draw\":{\"1030\":{\"sumTimes\":4}}},\"ach\":{\"achLMap\":{\"A05S02\":{\"curTask\":{\"cv\":1263}}}},\"heroBag\":{\"freeRebornTime\":{\"lastChangeTime\":1648780262504}},\"lastRefreshTime\":1648780262501},\"del\":{}}","rid":"online#939457_30009","requestJson":{"index":1,"type":1}}
